0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
32, Self-employed-not incorporated,37,5, Bachelors degree(BA AB BS),0, Not in universe, Divorced, Business and repair services, Professional specialty, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Grandchild 18+ ever marr not in subfamily, Other relative of householder,2199.19, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2858
39, Self-employed-incorporated,33,2, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Retail trade, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,7688,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1199.73, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2859
87, Not in universe,0,0, High school graduate,0, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,1040, Single, Not in universe, Not in universe, Nonfamily householder, Householder,319.12, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,95,1,2860
61, Private,29,2, High school graduate,0, Not in universe, Married-civilian spouse present, Transportation, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1674.95, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2861
78, Not in universe,0,0, Some college but no degree,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both 65+, Not in universe, Not in universe, Householder, Householder,1097.67, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, Poland, Poland, Poland, Foreign born- U S citizen by naturalization,0, Not in universe,2,0,94,1,2862
70, Not in universe,0,0, Some college but no degree,0, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,18481,0,12000, Single, Not in universe, Not in universe, Householder, Householder,1634.03, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,94,-1,2863
66, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,3500, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2354.93, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1,2864
12, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Midwest, Montana, Child <18 never marr not in subfamily, Child under 18 never married,2540.38, MSA to MSA, Same county, Same county, No, No,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1,2865
26, Federal government,47,11, Prof school degree (MD DDS DVM LLB JD),0, Not in universe, Married-civilian spouse present, Public administration, Professional specialty, White, All other, Male, No, Not in universe, Children or Armed Forces,15024,0,0, Joint both under 65, South, Wisconsin, Householder, Householder,1154.21, MSA to MSA, Different county same state, Different county same state, No, No,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2866
20, Private,33,42, High school graduate,0, Not in universe, Married-civilian spouse present, Retail trade, Handlers equip cleaners etc , White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, South, North Dakota, Spouse of householder, Spouse of householder,1154.73, NonMSA to nonMSA, Same county, Same county, No, Yes,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1,2867
15, Not in universe,0,0, 9th grade,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, South, Utah, Child <18 never marr not in subfamily, Child under 18 never married,2730.46, MSA to MSA, Same county, Same county, No, Yes,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1,2868
11, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1587.71, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1,2869
29, Self-employed-not incorporated,1,44, High school graduate,0, Not in universe, Married-civilian spouse present, Agriculture, Farming forestry and fishing, White, Puerto Rican, Male, Not in universe, Not in universe, Full-time schedules,7688,0,50, Joint both under 65, Not in universe, Not in universe, Householder, Householder,778.55, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,52,95,-1,2870
62, Private,23,4, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Professional specialty, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,25, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2902.76, ?, ?, ?, Not in universe under 1 year old, ?,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,2871
6, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,459.22, ?, ?, ?, Not in universe under 1 year old, ?,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,95,1,2872
48, Private,32,2, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Wholesale trade, Executive admin and managerial, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1508.35, ?, ?, ?, Not in universe under 1 year old, ?,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,2873
53, Private,13,2, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,15, Joint both under 65, South, South Dakota, Householder, Householder,1625.25, MSA to MSA, Different county same state, Different county same state, No, Yes,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2874
72, Not in universe,0,0, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,11591, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2467.44, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,95,-1,2875
56, Local government,43,10, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,1000, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1851.59, Nonmover, Nonmover, Nonmover, Yes, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2876
39, Private,29,15, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Transportation, Technicians and related support, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,150, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1277.76, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2877
48, Federal government,47,23, High school graduate,0, Not in universe, Married-civilian spouse present, Public administration, Adm support including clerical, White, All other, Female, No, Not in universe, PT for non-econ reasons usually FT,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2873.34, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,1,2878
44, Private,24,2, Some college but no degree,0, Not in universe, Divorced, Manufacturing-nondurable goods, Executive admin and managerial, White, All other, Male, No, Not in universe, Full-time schedules,10520,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1715.85, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, Hungary, Hungary, ?, Foreign born- U S citizen by naturalization,0, Not in universe,2,52,95,-1,2879
43, Self-employed-incorporated,33,16, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,1977,3000, Joint both under 65, Not in universe, Not in universe, Householder, Householder,3523.77, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2880
51, Private,24,2, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,1977,562, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1924.29, Nonmover, Nonmover, Nonmover, Yes, Not in universe,5, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2881
29, Private,34,5, Some college but no degree,0, Not in universe, Separated, Finance insurance and real estate, Professional specialty, White, Puerto Rican, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,986.29, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, Puerto-Rico, Puerto-Rico, United-States, Native- Born in the United States,2, Not in universe,2,52,94,1,2882
68, Not in universe,0,0, Some college but no degree,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,3500, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1374.51, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,95,1,2883
51, Private,15,31, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Other service, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,100, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,3667.7, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,2884
20, Private,33,38, High school graduate,575, Not in universe, Never married, Retail trade, Transportation and material moving, White, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,735.53, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,48,94,1,2885
61, Federal government,41,26, Some college but no degree,0, Not in universe, Divorced, Hospital services, Adm support including clerical, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,3099.06, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,1,2886
13, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Other Rel <18 never marr not in subfamily, Other relative of householder,3857.32, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Neither parent present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1,2887
44, Private,37,3, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Business and repair services, Executive admin and managerial, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,1902,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,3629.22, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2888
29, Private,34,3, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Finance insurance and real estate, Executive admin and managerial, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,100, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,3313.43, ?, ?, ?, Not in universe under 1 year old, ?,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,2889
13, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,3433.4, ?, ?, ?, Not in universe under 1 year old, ?,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,95,1,2890
10, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1703.81, ?, ?, ?, Not in universe under 1 year old, ?,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,95,1,2891
15, Not in universe,0,0, 7th and 8th grade,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1378.6, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1,2892
56, State government,43,9, Doctorate degree(PhD EdD),0, Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,381.69, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,1, Not in universe,2,52,95,-1,2893
9, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1796.18, ?, ?, ?, Not in universe under 1 year old, ?,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,95,1,2894
44, State government,40,2, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Entertainment, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1590.15, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,2,52,95,-1,2895
59, Private,41,2, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Hospital services, Executive admin and managerial, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,350, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1804.0, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2896
41, Private,25,6, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Professional specialty, White, All other, Male, No, Not in universe, Full-time schedules,0,0,1429, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1858.37, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,2897
46, Private,4,40, 5th or 6th grade,0, Not in universe, Married-civilian spouse present, Construction, Handlers equip cleaners etc , White, Mexican (Mexicano), Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1701.75, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,2, Not in universe,2,39,94,1,2898
23, Private,33,19, Associates degree-academic program,0, Not in universe, Never married, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,2332.64, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,1,2899
70, Private,4,34, Associates degree-academic program,0, Not in universe, Married-civilian spouse present, Construction, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,3888.46, Nonmover, Nonmover, Nonmover, Yes, Not in universe,2, Not in universe, United-States, United-States, United-States, Native- Born in the United States,1, Not in universe,2,52,94,-1,2900
24, Not in universe,0,0, Some college but no degree,0, College or university, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,1877.47, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1,2901
40, Private,8,2, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,600, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1097.04, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2902
58, Private,24,2, Masters degree(MA MS MEng MEd MSW MBA),0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1780.66, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2903
69, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Not in universe, Householder, Householder,1929.8, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, ?, ?, ?, Foreign born- U S citizen by naturalization,0, Not in universe,2,0,95,1,2904
23, Not in universe,0,0, 10th grade,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,2193.53, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1,2905
3, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2100.18, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, Canada, Canada, Canada, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,94,1,2906
55, Private,9,35, High school graduate,0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Precision production craft & repair, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1839.21, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,2907
14, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2341.91, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1,2908
12, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1153.47, ?, ?, ?, Not in universe under 1 year old, ?,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,95,1,2909
65, Private,24,12, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Professional specialty, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,200, Joint one under 65 & one 65+, Not in universe, Not in universe, Householder, Householder,2016.25, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Not in universe, Poland, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2910
29, Private,4,39, High school graduate,0, Not in universe, Married-civilian spouse present, Construction, Transportation and material moving, White, All other, Male, Not in universe, Job loser - on layoff, Unemployed full-time,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1162.14, ?, ?, ?, Not in universe under 1 year old, ?,2, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,1,2911
65, Private,25,2, Doctorate degree(PhD EdD),0, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,2500, Joint one under 65 & one 65+, Not in universe, Not in universe, Householder, Householder,1191.36, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, ?, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2912
7, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican-American, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Grandchild <18 never marr child of subfamily RP, Other relative of householder,1233.39, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,94,1,2913
34, Private,39,36, High school graduate,0, Not in universe, Married-spouse absent, Personal services except private HH, Machine operators assmblrs & inspctrs, White, Central or South American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Head of household, Not in universe, Not in universe, Householder, Householder,1525.04, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Not in universe, Peru, Peru, Peru, Foreign born- Not a citizen of U S ,2, Not in universe,2,52,94,1,2914
11, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Mexican (Mexicano), Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, West, Illinois, Child <18 never marr not in subfamily, Child under 18 never married,732.64, NonMSA to nonMSA, Same county, Same county, No, No,0, Both parents present, Mexico, Mexico, Mexico, Foreign born- Not a citizen of U S ,0, Not in universe,0,0,94,1,2915
58, Private,11,35, Some college but no degree,0, Not in universe, Married-spouse absent, Manufacturing-durable goods, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Nonfamily householder, Householder,2116.3, ?, ?, ?, Not in universe under 1 year old, ?,2, Not in universe, Canada, Canada, United-States, Native- Born in the United States,2, Not in universe,2,50,95,-1,2916
34, Private,37,4, Associates degree-academic program,0, Not in universe, Married-civilian spouse present, Business and repair services, Professional specialty, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2115.35, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2917
37, Private,8,36, 9th grade,0, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1462.27, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,1, Not in universe,2,52,94,-1,2918
52, Private,41,2, Some college but no degree,3300, Not in universe, Married-civilian spouse present, Hospital services, Executive admin and managerial, White, All other, Male, No, Not in universe, PT for non-econ reasons usually FT,0,0,2, Joint both under 65, Not in universe, Not in universe, Householder, Householder,3378.18, ?, ?, ?, Not in universe under 1 year old, ?,4, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,95,-1,2919
47, Local government,43,10, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Female, Not in universe, Not in universe, PT for non-econ reasons usually FT,0,0,200, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1029.69, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,30,95,1,2920
81, Not in universe,0,0, 7th and 8th grade,0, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,1651.85, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, Italy, Italy, United-States, Native- Born in the United States,0, Not in universe,2,0,94,1,2921
55, Not in universe,0,0, Bachelors degree(BA AB BS),0, Not in universe, Never married, Not in universe or children, Not in universe, White, Cuban, Male, Not in universe, Not in universe, Not in labor force,0,0,54, Single, Not in universe, Not in universe, Secondary individual, Nonrelative of householder,1864.8, ?, ?, ?, Not in universe under 1 year old, ?,6, Not in universe, Cuba, Cuba, Cuba, Foreign born- U S citizen by naturalization,0, Not in universe,2,52,95,-1,2922
29, Private,30,15, High school graduate,0, Not in universe, Never married, Communications, Technicians and related support, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,3973.57, Nonmover, Nonmover, Nonmover, Yes, Not in universe,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,1,2923
54, Private,19,26, High school graduate,1550, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Adm support including clerical, White, All other, Male, Yes, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2056.62, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,94,-1,2924
85, Not in universe,0,0, High school graduate,0, Not in universe, Widowed, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,2285.68, ?, ?, ?, Not in universe under 1 year old, ?,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,95,1,2925
